Calc. No.;Mgmt. dept. CD;Mgmt. dept. name;YM;LVL;Target item CD;Item CD;Item name;Item type name;Unit;Qty.;[STD]Qty.;Total;[STD]Total;Variable Cost;[STD]Variable Cost;Labour Cost;[STD]Labour Cost;Depreciation;[STD]Depreciation;Repair Maintenance;[STD]Repair Maintenance;Overhead Cost;[STD]Overhead Cost;Retur Cost;[STD]Retur Cost
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000027;AQUAFLOCK;Raw Material;KG;0.34629918;0;2.5859009;0;2.5859009;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000044;H2SO4 98 %;Raw Material;KG;109.7075788;0;14.90825503;0;14.90825503;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000066;NaOCl 12 %;Raw Material;KG;14.21211816;0;2.48450138;0;2.48450138;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000230;PAC 300;Raw Material;KG;107.2834846;0;17.37244684;0;17.37244684;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121001157;Methanol;Raw Material;KG;17.55044221;0;11.20698651;0;11.20698651;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000005;Electric;SFG Utility;KCAL;706837.9964;0;57.21146743;0;57.21146743;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;93.51892344;0;13.45762746;0;13.45762746;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000058;CHILLED WATER;SFG Utility;KCAL;424.8693276;0;10.41578203;0;10.41578203;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000059;COOL TOWER WATER;SFG Utility;KCAL;243.7918624;0;1.44635373;0;1.44635373;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000017;211000064;NL;SFG Bulk;KG;41111.50225;0;5012.156902;0;2858.74316;0;607.8974783;0;1082.293911;0;207.7041227;0;255.5182301;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000006;AK-12;Raw Material;KG;21.08776918;0;98.16763737;0;98.16763737;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000043;SODIUM HEXAMETAPHOSPHATE;Raw Material;KG;85.01006951;0;199.6871886;0;199.6871886;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000044;H2SO4 98 %;Raw Material;KG;18540.13391;0;2519.43437;0;2519.43437;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000045;NaOH 48 %;Raw Material;KG;6031.47972;0;1901.277176;0;1901.277176;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000055;Na2CO3;Raw Material;KG;11498.72112;0;5279.815226;0;5279.815226;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121000322;Activated Carbon  YL-100;Raw Material;KG;212.1956774;0;440.6430482;0;440.6430482;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;121001087;PUROLITE A510Plus;Raw Material;L;13.17972394;0;74.9836981;0;74.9836981;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000005;Electric;SFG Utility;KCAL;8632834.048;0;698.8084839;0;698.8084839;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;217.4149002;0;31.28659337;0;31.28659337;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000007;MIX WATER;SFG Utility;KCAL;4.00667614;0;2.28333995;0;2.28333995;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000011;STEAM-MSG;SFG Utility;KCAL;122.7507182;0;3000.639297;0;3000.639297;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000058;CHILLED WATER;SFG Utility;KCAL;18836.46737;0;461.7808952;0;461.7808952;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;201000059;COOL TOWER WATER;SFG Utility;KCAL;10400.86117;0;61.7056051;0;61.7056051;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;211000062;FGh;SFG Bulk;KG;41468.21504;0;4176.531723;0;3396.714167;0;236.7715547;0;358.775099;0;35.52588427;0;148.7450175;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000004;NH3;Raw Material;KG;10090.67575;0;9414.81268;0;9414.81268;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000006;AK-12;Raw Material;KG;128.8694362;0;599.9121087;0;599.9121087;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000008;Phosporic Acid 85% Min;Raw Material;KG;88.4190222;0;129.3301103;0;129.3301103;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000009;MAGNESIUM SULPHATE 99.5% MIN;Raw Material;KG;7.18264744;0;2.15262536;0;2.15262536;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000010;DL-METHIONINE Feed Grade 99%;Raw Material;KG;2.22409195;0;13.74962358;0;13.74962358;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000011;FeSO4;Raw Material;KG;0.14224268;0;0.04589213;0;0.04589213;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000015;SS-50;Raw Material;KG;6.73768316;0;27.92691446;0;27.92691446;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000017;Biotin;Raw Material;G;26.46686439;0;22.51031086;0;22.51031086;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000018;p-Aminobenzoic-Acid;Raw Material;G;69.05456579;0;6.05701006;0;6.05701006;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000019;Thiamine Hydrochloride;Raw Material;G;3856.35709;0;207.4257737;0;207.4257737;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000035;Bacto Yeast Extract;Raw Material;KG;0.00510615;0;0.29730094;0;0.29730094;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000045;NaOH 48 %;Raw Material;KG;457.324439;0;144.1603981;0;144.1603981;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000242;GULA;Raw Material;KG;8.14552096;0;5.27053865;0;5.27053865;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121000260;Vitamin B12 0.1 % SD;Raw Material;G;10.84847229;0;0.47662861;0;0.47662861;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121001023;Trisodium phosphate;Raw Material;MT;0.45955327;0;105.8347581;0;105.8347581;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121001192;VC Ascorbic Acid regular;Raw Material;KG;0.06893299;0;0.43624118;0;0.43624118;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;121001271;Dextrin Mixture PZ-2;Raw Material;KG;2.18786262;0;197.1511522;0;197.1511522;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;201000002;COMP.AIR;SFG Utility;KCAL;245278.4937;0;1261.081743;0;1261.081743;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;201000005;Electric;SFG Utility;KCAL;3313702.095;0;268.2110476;0;268.2110476;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;141.22145;0;20.32215078;0;20.32215078;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;201000007;MIX WATER;SFG Utility;KCAL;9.07192201;0;5.16994166;0;5.16994166;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;201000011;STEAM-MSG;SFG Utility;KCAL;25.41135076;0;621.1800534;0;621.1800534;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;201000058;CHILLED WATER;SFG Utility;KCAL;37725.76708;0;924.857093;0;924.857093;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;201000059;COOL TOWER WATER;SFG Utility;KCAL;51905.25536;0;307.9399033;0;307.9399033;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;211000060;TCM;SFG Bulk;KG;26229.42853;0;638.1681555;0;198.3056227;0;135.2302778;0;204.1234456;0;16.04559061;0;84.46321887;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;121000000;Cane Molasses;Raw Material;MT;52.21423841;0;9528.876756;0;9528.876756;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;121000044;H2SO4 98 %;Raw Material;KG;1353.083738;0;183.8716857;0;183.8716857;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;121000944;ARONVIS  SX;Raw Material;KG;1.44890426;0;11.99185194;0;11.99185194;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;201000005;Electric;SFG Utility;KCAL;482527.22;0;39.05575319;0;39.05575319;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;30.80647565;0;4.43313564;0;4.43313564;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;201000011;STEAM-MSG;SFG Utility;KCAL;2.33310248;0;57.03265202;0;57.03265202;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;211000063;MAMENO;SFG Bulk;KG;0.16777342;0;39.9666718;0;39.95770324;0;0.00235796;0;0.0042229;0;0.00137713;0;0.00101057;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;121000070;Asam Khlorida 32%;Raw Material;KG;48.7425927;0;5.16212815;0;5.16212815;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;121000973;SOYA BEAN MEAL (A);Raw Material;KG;62.16446605;0;39.7991427;0;39.7991427;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;211000065;BM DILUTION;SFG Bulk;KG;3169.033168;0;301.8709128;0;248.3581751;0;16.32622507;0;24.70381777;0;2.24738325;0;10.23531163;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;121001072;Beet Molasses (F);Raw Material;MT;5.86815131;0;1890.627631;0;1890.627631;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000017;211000076;RS DILUTION;SFG Bulk;KG;24163.50558;0;990.4658907;0;584.5533091;0;124.5563471;0;188.1252143;0;15.36243194;0;77.86858818;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;            6;124000017;121001071;Raw Sugar (F);Raw Material;MT;23.49063575;0;12647.93859;0;12647.93859;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;211000071;GM-2;SFG Bulk;KG;3153.78132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;211000072;AJI;SFG Bulk;KG;1980.866418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000017;211000073;WAC;SFG Bulk;KG;236.9474465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;0;124000019;124000019;FC 800 C/B Exp NEX;Finish Good;KG;143200;143200;8206.445456;0;0;0;2076.866832;0;1554.93004;0;46.007296;0;4528.641288;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000218;COVER SMALL;Raw Material Packing;PC;179;0;405.599578;0;405.599578;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000219;CARTON SHEET 110 X 110;Raw Material Packing;PC;189.37;0;65.25623731;0;65.25623731;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000223;SUPER LOCK;Raw Material Packing;PC;6.37;0;3.7644473;0;3.7644473;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000231;PLASTIC J-4;Raw Material Packing;PC;25.53;0;6.74563183;0;6.74563183;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000351;CARTON SHEET 110X130;Raw Material Packing;PC;91.18;0;38.28815059;0;38.28815059;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000377;CONTAINER BAG KI-034;Raw Material Packing;PC;179;0;1975.63897;0;1975.63897;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000449;RRUBBER BAND;Raw Material Packing;KG;3.23;0;23.31109908;0;23.31109908;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000452;COVER INNER TYING ( 24 x 45 );Raw Material Packing;KG;2.35;0;6.81850503;0;6.81850503;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000454;LDPE S FILM ( 0,25 x 1300 x 1000 );Raw Material Packing;ROL;1.89;0;159.3373162;0;159.3373162;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000457;TAMPAR PLASTIK 8mm;Raw Material Packing;KG;8.29;0;23.35067446;0;23.35067446;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000462;CELLULOSE TAPE 2 INCH x 72 Y;Raw Material Packing;ROL;9.85;0;7.74457156;0;7.74457156;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000622;Lackban  Hitam  2 Inch;Raw Material Packing;ROL;0.73;0;0.63857686;0;0.63857686;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000635;Carton Sheet (110 x 180)cm;Raw Material Packing;PC;72.03;0;41.93688018;0;41.93688018;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122000745;Inner Container Bag 1900x3300 Tanpa Seal;Raw Material Packing;PC;179;0;185.9141238;0;185.9141238;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122001439;PLASTIC BAG 600 X 700;Raw Material Packing;PC;35.48;0;4.40882711;0;4.40882711;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;122002683;Slip Sheet (1085 x 1350) 675GSM;Raw Material Packing;PC;166.49;0;247.7949903;0;247.7949903;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;201000005;Electric;SFG Utility;KCAL;79182.6656;0;6.40904495;0;6.40904495;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;  1;124000019;211000010;SFG MSG Bulk;SFG Bulk;KG;143400.116;0;6625.015931;0;6487.114349;0;36.17170699;0;58.94873759;0;23.54246747;0;19.23866986;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;    2;124000019;211000001;MSG (NEX) BULK;SFG Bulk;KG;139163.9617;0;3447.719504;0;0;0;1085.463881;0;1565.957243;0;373.4340728;0;422.864308;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;121000047;GARAM CUCI;Raw Material;KG;200.290974;0;38.42927838;0;38.42927838;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;121000066;NaOCl 12 %;Raw Material;KG;26.28218161;0;4.59453798;0;4.59453798;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;121000241;GARAM;Raw Material;KG;200.290974;0;28.67865109;0;28.67865109;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;121001087;PUROLITE A510Plus;Raw Material;L;50.0727435;0;284.8799792;0;284.8799792;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;201000005;Electric;SFG Utility;KCAL;19645310.35;0;1590.09142;0;1590.09142;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;201000007;MIX WATER;SFG Utility;KCAL;154.7087541;0;88.16601642;0;88.16601642;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;201000009;PURE WATER;SFG Utility;KCAL;410.1558566;0;352.8688978;0;352.8688978;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;201000011;STEAM-MSG;SFG Utility;KCAL;279.5461124;0;6833.500142;0;6833.500142;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;201000058;CHILLED WATER;SFG Utility;KCAL;11482.51599;0;281.4968649;0;281.4968649;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;201000059;COOL TOWER WATER;SFG Utility;KCAL;164503.1699;0;975.954536;0;975.954536;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;211000005;WWT;SFG Bulk;KG;0.04005819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000026;PRAESTOL;Raw Material;KG;3.28477197;0;29.06683932;0;29.06683932;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000027;AQUAFLOCK;Raw Material;KG;1.00145487;0;7.47810921;0;7.47810921;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000044;H2SO4 98 %;Raw Material;KG;317.2609028;0;43.11285058;0;43.11285058;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000066;NaOCl 12 %;Raw Material;KG;41.09970786;0;7.1848742;0;7.1848742;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000230;PAC 300;Raw Material;KG;310.2507187;0;50.23899196;0;50.23899196;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121001157;Methanol;Raw Material;KG;50.75373281;0;32.4092346;0;32.4092346;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000005;Electric;SFG Utility;KCAL;2044089.054;0;165.448568;0;165.448568;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;270.4452911;0;38.91781301;0;38.91781301;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000058;CHILLED WATER;SFG Utility;KCAL;1228.670142;0;30.121168;0;30.121168;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000059;COOL TOWER WATER;SFG Utility;KCAL;705.0162553;0;4.18267814;0;4.18267814;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;      3;124000019;211000064;NL;SFG Bulk;KG;118889.4374;0;14494.54488;0;8267.135652;0;1757.965174;0;3129.861648;0;600.6549247;0;738.9274767;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000006;AK-12;Raw Material;KG;60.98324986;0;283.8888034;0;283.8888034;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000043;SODIUM HEXAMETAPHOSPHATE;Raw Material;KG;245.838726;0;577.4709316;0;577.4709316;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000044;H2SO4 98 %;Raw Material;KG;53615.80018;0;7285.896123;0;7285.896123;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000045;NaOH 48 %;Raw Material;KG;17442.30182;0;5498.261104;0;5498.261104;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000055;Na2CO3;Raw Material;KG;33252.89541;0;15268.58002;0;15268.58002;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121000322;Activated Carbon  YL-100;Raw Material;KG;613.6439517;0;1274.285814;0;1274.285814;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;121001087;PUROLITE A510Plus;Raw Material;L;38.11415002;0;216.8436859;0;216.8436859;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000005;Electric;SFG Utility;KCAL;24965100.45;0;2020.868685;0;2020.868685;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000006;INDUSTRIAL WATER;SFG Utility;KCAL;628.7373061;0;90.4770023;0;90.4770023;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000007;MIX WATER;SFG Utility;KCAL;11.58681747;0;6.60313992;0;6.60313992;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000011;STEAM-MSG;SFG Utility;KCAL;354.9800671;0;8677.481928;0;8677.481928;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000058;CHILLED WATER;SFG Utility;KCAL;54472.76033;0;1335.413882;0;1335.413882;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;201000059;COOL TOWER WATER;SFG Utility;KCAL;30078.01869;0;178.4450646;0;178.4450646;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;        4;124000019;211000062;FGh;SFG Bulk;KG;119921.0072;0;12078.01904;0;9822.882023;0;684.7143837;0;1037.533715;0;102.7365132;0;430.1524022;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000004;NH3;Raw Material;KG;29181.00038;0;27226.48703;0;27226.48703;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000006;AK-12;Raw Material;KG;372.6746513;0;1734.872461;0;1734.872461;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000008;Phosporic Acid 85% Min;Raw Material;KG;255.6970003;0;374.0068646;0;374.0068646;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000009;MAGNESIUM SULPHATE 99.5% MIN;Raw Material;KG;20.77133811;0;6.22512932;0;6.22512932;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000010;DL-METHIONINE Feed Grade 99%;Raw Material;KG;6.43180195;0;39.76223008;0;39.76223008;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000011;FeSO4;Raw Material;KG;0.41134844;0;0.13271443;0;0.13271443;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000015;SS-50;Raw Material;KG;19.48455582;0;80.76122173;0;80.76122173;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000017;Biotin;Raw Material;G;76.53893545;0;65.09706646;0;65.09706646;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000018;p-Aminobenzoic-Acid;Raw Material;G;199.6973603;0;17.51613245;0;17.51613245;0;0;0;0;0;0;0;0;0;0;0
BL576;2201;NEX - Mojokerto;01/04/2023 00:00;          5;124000019;121000019;Thiamine Hydrochloride;Raw Material;G;11152.11315;0;599.8499736;0;599.8499736;0;0;0;0;0;0;0;0;0;0;0
