Posting Date;Document Date;Document Header Text;Purchase Order;Reference;Material;Material Description;Plant;Storage Location;Movement Type;Material Document;Batch;Qty in Un. of Entry;Unit of Entry;Entry Date;Time of Entry;User name;Base Unit of Measure;Quantity;Debit/Credit Ind.;Amount in LC;Sales Order;Text;Customer;Vendor;Vendor Name;Goods recipient;SO;SaType;Sold to party;Name 1;PO Number;NO PEB;Tanggal PEB
2023/05/05;2023/05/12;;;2049880926;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049608027;P15042023;-4.2;MT;2023/05/23;12:17:35;ID0485;CAR;-210;H;0;;;1100000001;;;1100000001;849741780;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230506;;
2023/05/02;2023/05/11;;;2049869778;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049558589;P05112022;-5;MT;2023/05/19;11:27:36;ID0485;CAR;-250;H;0;;;1100000001;;;1100000001;849645241;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230501;;
2023/05/02;2023/05/11;;;2049869778;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049558589;P07112022;-1;MT;2023/05/19;11:27:36;ID0485;CAR;-50;H;0;;;1100000001;;;1100000001;849645241;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230501;;
2023/05/02;2023/05/11;;;2049869778;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049558589;P15042023;-28.8;MT;2023/05/19;11:27:36;ID0485;CAR;-1440;H;0;;;1100000001;;;1100000001;849645241;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230501;;
2023/04/03;2023/04/08;;;2049526803;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049134789;P21032023;-5;MT;2023/04/15;10:27:10;ID0485;CAR;-250;H;0;;;1100000001;;;1100000001;849428909;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230403;;
2023/04/03;2023/04/08;;;2049526802;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049134788;P05112022;-12;MT;2023/04/15;10:26:30;ID0485;CAR;-600;H;0;;;1100000001;;;1100000001;849428904;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230402;;
2023/04/03;2023/04/08;;;2049526802;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049134788;P04112022;-14;MT;2023/04/15;10:26:30;ID0485;CAR;-700;H;0;;;1100000001;;;1100000001;849428904;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230402;;
2023/04/03;2023/04/08;;;2049526802;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049134788;P03112022;-14;MT;2023/04/15;10:26:30;ID0485;CAR;-700;H;0;;;1100000001;;;1100000001;849428904;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230402;;
2023/04/03;2023/04/08;;;2049526802;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049134788;P02112022;-6;MT;2023/04/15;10:26:30;ID0485;CAR;-300;H;0;;;1100000001;;;1100000001;849428904;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230402;;
2023/04/03;2023/04/08;;;2049526802;124000400;RC 1KG (1x20) NEX;2201;2014;601;4049134788;P29102022;-6.2;MT;2023/04/15;10:26:30;ID0485;CAR;-310;H;0;;;1100000001;;;1100000001;849428904;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230402;;
2023/03/20;2023/03/21;;;2049355001;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048815942;P12012023;-5;MT;2023/03/27;12:51:37;ID0485;CAR;-250;H;0;;;1100000001;;;1100000001;848771880;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230322;;
2023/03/20;2023/03/21;;;2049354459;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048816060;P12012023;-5;MT;2023/03/27;14:07:58;ID0485;CAR;-250;H;0;;;1100000001;;;1100000001;848796404;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230321;;
2023/03/06;2023/03/08;;;2049169768;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048789874;P17022023;-3.2;MT;2023/03/21;09:58:19;ID0485;CAR;-160;H;0;;;1100000001;;;1100000001;849066844;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230309;;
2023/03/06;2023/03/08;;;2049169488;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048789873;P29102022;-17;MT;2023/03/21;09:58:02;ID0485;CAR;-850;H;0;;;1100000001;;;1100000001;849056389;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230308;;
2023/03/06;2023/03/08;;;2049169307;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048789870;P29102022;-17.4;MT;2023/03/21;09:57:43;ID0485;CAR;-870;H;0;;;1100000001;;;1100000001;849056269;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230307;;
2023/03/06;2023/03/08;;;2049169153;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048789868;P17022023;-3.8;MT;2023/03/21;09:57:16;ID0485;CAR;-190;H;0;;;1100000001;;;1100000001;849066822;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230306;;
2023/03/02;2023/03/08;;;2049167988;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048789861;P28102022;-41.8;MT;2023/03/21;09:55:40;ID0485;CAR;-2090;H;0;;;1100000001;;;1100000001;848811698;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230301;;
2023/03/02;2023/03/08;;;2049167988;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048789861;P29102022;-10.4;MT;2023/03/21;09:55:40;ID0485;CAR;-520;H;0;;;1100000001;;;1100000001;848811698;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230301;;
2023/02/02;2023/02/04;;;2048770045;124000400;RC 1KG (1x20) NEX;2201;2014;601;4048224830;P09012023;-2.5;MT;2023/02/15;14:24:36;ID0485;CAR;-125;H;0;;;1100000001;;;1100000001;848678366;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230122;;
2023/01/21;2023/01/21;;;2048610649;124000400;RC 1KG (1x20) NEX;2201;2014;601;4047947293;P30122022;-6;MT;2023/01/27;10:42:57;ID0485;CAR;-300;H;0;;;1100000001;;;1100000001;848451372;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230114;;
2023/01/06;2023/01/07;;;2048428082;124000400;RC 1KG (1x20) NEX;2201;2014;601;4047947177;P23122022;-4;MT;2023/01/27;10:34:49;ID0485;CAR;-200;H;0;;;1100000001;;;1100000001;848345468;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230104;;
2023/01/04;2023/01/06;;;2048419311;124000400;RC 1KG (1x20) NEX;2201;2014;601;4047947169;P28102022;-7;MT;2023/01/27;10:33:04;ID0485;CAR;-350;H;0;;;1100000001;;;1100000001;848345486;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230102;;
2023/01/04;2023/01/06;;;2048419311;124000400;RC 1KG (1x20) NEX;2201;2014;601;4047947169;P27102022;-10.4;MT;2023/01/27;10:33:04;ID0485;CAR;-520;H;0;;;1100000001;;;1100000001;848345486;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230102;;
2023/06/23;2023/06/23;;;2050372756;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050109685;P16052023;-1.816;MT;2023/06/26;14:24:20;ID0485;CAR;-100;H;0;;;1100000001;;;1100000001;850211129;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230620;;
2023/06/16;2023/06/17;;;2050280308;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050109675;P31052023;-15.436;MT;2023/06/26;14:22:22;ID0485;CAR;-850;H;0;;;1100000001;;;1100000001;849781965;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230616;;
2023/06/15;2023/06/17;;;2050280306;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050051025;P16052023;-1.816;MT;2023/06/22;19:34:32;ID0485;CAR;-100;H;0;;;1100000001;;;1100000001;850178064;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230613;;
2023/06/15;2023/06/17;;;2050280306;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050051025;P31052023;-0.908;MT;2023/06/22;19:34:32;ID0485;CAR;-50;H;0;;;1100000001;;;1100000001;850178064;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230613;;
2023/06/15;2023/06/17;;;2050280307;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050051026;P05062023;-2.542;MT;2023/06/22;19:35:07;ID0485;CAR;-139.978;H;0;;;1100000001;;;1100000001;850178586;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230612;;
2023/06/15;2023/06/17;;;2050280306;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050051025;P03062023;-9.443;MT;2023/06/22;19:34:32;ID0485;CAR;-519.989;H;0;;;1100000001;;;1100000001;850178064;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230613;;
2023/06/15;2023/06/17;;;2050280306;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050051025;P05062023;-3.632;MT;2023/06/22;19:34:32;ID0485;CAR;-200;H;0;;;1100000001;;;1100000001;850178064;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230613;;
2023/06/08;2023/06/10;;;2050195280;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050019394;P23052023;-7.082;MT;2023/06/20;15:47:53;ID0485;CAR;-389.978;H;0;;;1100000001;;;1100000001;850110852;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230603;;
2023/06/08;2023/06/10;;;2050195279;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050019393;P16052023;-4.54;MT;2023/06/20;15:46:53;ID0485;CAR;-250;H;0;;;1100000001;;;1100000001;850110851;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230602;;
2023/06/03;2023/06/03;;;2050118159;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4050019327;P16052023;-3.632;MT;2023/06/20;15:39:31;ID0485;CAR;-200;H;0;;;1100000001;;;1100000001;849985779;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230539;;
2023/05/12;2023/05/23;;;2049991813;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049703443;P08052023;-15.436;MT;2023/05/29;12:32:01;ID0485;CAR;-850;H;0;;;1100000001;;;1100000001;849779866;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230519;;
2023/05/11;2023/05/20;;;2049971848;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049608080;P02052023;-2.724;MT;2023/05/23;12:35:58;ID0485;CAR;-150;H;0;;;1100000001;;;1100000001;849739230;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230517;;
2023/05/11;2023/05/17;;;2049936482;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049608059;P02052023;-1.816;MT;2023/05/23;12:34:58;ID0485;CAR;-100;H;0;;;1100000001;;;1100000001;849739238;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230516;;
2023/05/09;2023/05/13;;;2049897599;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049608050;P11042023;-1.816;MT;2023/05/23;12:23:41;ID0485;CAR;-100;H;0;;;1100000001;;;1100000001;849779849;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230512;;
2023/05/09;2023/05/13;;;2049897597;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049608081;P11042023;-15.436;MT;2023/05/23;12:39:25;ID0485;CAR;-850;H;0;;;1100000001;;;1100000001;849779851;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230514;;
2023/05/09;2023/05/13;;;2049897599;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049608050;P10042023;-13.62;MT;2023/05/23;12:23:41;ID0485;CAR;-750;H;0;;;1100000001;;;1100000001;849779849;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230512;;
2023/05/09;2023/05/13;;;2049897598;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049608049;P12042023;-15.436;MT;2023/05/23;12:22:55;ID0485;CAR;-850;H;0;;;1100000001;;;1100000001;849779854;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230510;;
2023/05/05;2023/05/12;;;2049880714;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049609323;P14042023;-14.346;MT;2023/05/23;16:48:34;ID0485;CAR;-789.978;H;0;;;1100000001;;;1100000001;849645124;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230505;;
2023/05/05;2023/05/12;;;2049880714;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049609323;P13042023;-1.453;MT;2023/05/23;16:48:34;ID0485;CAR;-80.011;H;0;;;1100000001;;;1100000001;849645124;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230505;;
2023/05/02;2023/05/11;;;2049869778;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049558589;P12042023;-1.816;MT;2023/05/19;11:27:36;ID0485;CAR;-100;H;0;;;1100000001;;;1100000001;849645241;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230501;;
2023/05/02;2023/05/11;;;2049869778;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049558589;P13042023;-13.983;MT;2023/05/19;11:27:36;ID0485;CAR;-769.989;H;0;;;1100000001;;;1100000001;849645241;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230501;;
2023/04/05;2023/04/11;;;2049546677;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049134806;P17032023;-11.804;MT;2023/04/15;10:34:51;ID0485;CAR;-650;H;0;;;1100000001;;;1100000001;849358354;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230409;;
2023/04/05;2023/04/11;;;2049545442;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049134798;P17032023;-4.54;MT;2023/04/15;10:33:29;ID0485;CAR;-250;H;0;;;1100000001;;;1100000001;849358339;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230407;;
2023/04/05;2023/04/11;;;2049545442;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049134798;P18032023;-10.896;MT;2023/04/15;10:33:29;ID0485;CAR;-600;H;0;;;1100000001;;;1100000001;849358339;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230407;;
2023/04/05;2023/04/11;;;2049546677;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049134806;P16032023;-3.632;MT;2023/04/15;10:34:51;ID0485;CAR;-200;H;0;;;1100000001;;;1100000001;849358354;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230409;;
2023/04/05;2023/04/11;;;2049546632;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049134802;P20032023;-8.172;MT;2023/04/15;10:34:00;ID0485;CAR;-450;H;0;;;1100000001;;;1100000001;849358343;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230408;;
2023/04/05;2023/04/11;;;2049546632;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049134802;P18032023;-7.264;MT;2023/04/15;10:34:00;ID0485;CAR;-400;H;0;;;1100000001;;;1100000001;849358343;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230408;;
2023/04/03;2023/04/08;;;2049526803;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4049134789;P20032023;-2.724;MT;2023/04/15;10:27:10;ID0485;CAR;-150;H;0;;;1100000001;;;1100000001;849428909;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230403;;
2023/03/20;2023/03/21;;;2049354459;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048816060;P02022023;-2.724;MT;2023/03/27;14:07:58;ID0485;CAR;-150;H;0;;;1100000001;;;1100000001;848796404;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230321;;
2023/03/16;2023/03/17;;;2049298997;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048791129;P09032023;-14.528;MT;2023/03/21;16:07:33;ID0485;CAR;-800;H;0;;;1100000001;;;1100000001;849221856;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230316;;
2023/03/16;2023/03/17;;;2049298997;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048791129;P10032023;-1.271;MT;2023/03/21;16:07:33;ID0485;CAR;-69.989;H;0;;;1100000001;;;1100000001;849221856;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230316;;
2023/03/06;2023/03/08;;;2049169768;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048789874;P17022023;-1.452;MT;2023/03/21;09:58:19;ID0485;CAR;-79.956;H;0;;;1100000001;;;1100000001;849066844;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230309;;
2023/03/06;2023/03/08;;;2049169153;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048789868;P17022023;-2.724;MT;2023/03/21;09:57:16;ID0485;CAR;-150;H;0;;;1100000001;;;1100000001;849066822;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230306;;
2023/03/05;2023/03/06;;;2049139672;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048789856;P03022023;-9.988;MT;2023/03/21;09:54:09;ID0485;CAR;-550;H;0;;;1100000001;;;1100000001;848599792;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230230;;
2023/03/05;2023/03/06;;;2049139672;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048789856;P04022023;-5.448;MT;2023/03/21;09:54:09;ID0485;CAR;-300;H;0;;;1100000001;;;1100000001;848599792;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230230;;
2023/03/02;2023/03/08;;;2049167988;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048789861;P06022023;-4.903;MT;2023/03/21;09:55:40;ID0485;CAR;-269.989;H;0;;;1100000001;;;1100000001;848811698;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230301;;
2023/03/02;2023/03/08;;;2049167988;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048789861;P04022023;-10.896;MT;2023/03/21;09:55:40;ID0485;CAR;-600;H;0;;;1100000001;;;1100000001;848811698;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230301;;
2023/02/09;2023/02/11;;;2048862038;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048224840;P02022023;-8.172;MT;2023/02/15;14:28:57;ID0485;CAR;-450;H;0;;;1100000001;;;1100000001;848599769;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230208;;
2023/02/09;2023/02/11;;;2048862038;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048224840;P03022023;-7.264;MT;2023/02/15;14:28:57;ID0485;CAR;-400;H;0;;;1100000001;;;1100000001;848599769;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230208;;
2023/02/02;2023/02/04;;;2048770045;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4048224830;P09012023;-1.816;MT;2023/02/15;14:24:36;ID0485;CAR;-100;H;0;;;1100000001;;;1100000001;848678366;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230122;;
2023/01/27;2023/01/28;;;2048699411;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4047992431;P30122022;-7.264;MT;2023/01/31;15:10:29;ID0485;CAR;-400;H;0;;;1100000001;;;1100000001;848456740;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230117;;
2023/01/27;2023/01/28;;;2048699411;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4047992431;P31122022;-8.172;MT;2023/01/31;15:10:29;ID0485;CAR;-450;H;0;;;1100000001;;;1100000001;848456740;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230117;;
2023/01/21;2023/01/21;;;2048610649;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4047947293;P30122022;-1.816;MT;2023/01/27;10:42:57;ID0485;CAR;-100;H;0;;;1100000001;;;1100000001;848451372;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230114;;
2023/01/06;2023/01/07;;;2048428082;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4047947177;P16122022;-2.542;MT;2023/01/27;10:34:49;ID0485;CAR;-139.978;H;0;;;1100000001;;;1100000001;848345468;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230104;;
2023/01/04;2023/01/06;;;2048419311;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4047947169;P28122022;-15.799;MT;2023/01/27;10:33:04;ID0485;CAR;-869.989;H;0;;;1100000001;;;1100000001;848345486;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230102;;
2023/01/04;2023/01/06;;;2048415005;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4047947168;P16122022;-1.816;MT;2023/01/27;10:32:41;ID0485;CAR;-100;H;0;;;1100000001;;;1100000001;848345718;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230101;;
2023/01/04;2023/01/06;;;2048415005;124000401;RC 454GR (1x40) Type A NEX;2201;2014;601;4047947168;P15122022;-13.62;MT;2023/01/27;10:32:41;ID0485;CAR;-750;H;0;;;1100000001;;;1100000001;848345718;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230101;;
2023/06/20;2023/06/20;;;2050309920;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4050109679;P062023;-95.34;MT;2023/06/26;14:22:51;ID0485;CAR;-10500;H;0;;;1100000001;;;1100000001;849780818;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230618;;
2023/06/15;2023/06/17;;;2050280302;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4050048790;P052023;-75.546;MT;2023/06/22;12:46:48;ID0485;CAR;-8320;H;0;;;1100000001;;;1100000001;849780502;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230611;;
2023/06/15;2023/06/17;;;2050280302;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4050048790;P062023;-19.794;MT;2023/06/22;12:46:48;ID0485;CAR;-2179.956;H;0;;;1100000001;;;1100000001;849780502;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230611;;
2023/06/03;2023/06/03;;;2050118160;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4050019328;P052023;-111.23;MT;2023/06/20;15:40:44;ID0485;CAR;-12250;H;0;;;1100000001;;;1100000001;849780202;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230540;;
2023/05/17;2023/05/26;;;2050046691;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4049703467;P052023;-95.34;MT;2023/05/29;12:39:47;ID0485;CAR;-10500;H;0;;;1100000001;;;1100000001;849779868;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230528;;
2023/05/12;2023/05/20;;;2049971850;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4049703438;P042023;-13.293;MT;2023/05/29;12:31:21;ID0485;CAR;-1463.987;H;0;;;1100000001;;;1100000001;849779863;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230520;;
2023/05/12;2023/05/20;;;2049971850;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4049703438;P052023;-82.047;MT;2023/05/29;12:31:21;ID0485;CAR;-9036;H;0;;;1100000001;;;1100000001;849779863;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230520;;
2023/05/06;2023/05/13;;;2049897593;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4049608043;P042023;-111.23;MT;2023/05/23;12:19:19;ID0485;CAR;-12250;H;0;;;1100000001;;;1100000001;849741863;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230508;;
2023/04/13;2023/04/14;;;2049601959;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4049138338;P042023;-95.34;MT;2023/04/17;11:54:01;ID0485;CAR;-10500;H;0;;;1100000001;;;1100000001;849358369;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230418;;
2023/04/10;2023/04/12;;;2049577150;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4049138323;P042023;-25.678;MT;2023/04/17;11:48:37;ID0485;CAR;-2827.974;H;0;;;1100000001;;;1100000001;849358365;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230417;;
2023/04/10;2023/04/12;;;2049577150;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4049138323;P032023;-69.662;MT;2023/04/17;11:48:37;ID0485;CAR;-7672;H;0;;;1100000001;;;1100000001;849358365;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230417;;
2023/04/05;2023/04/10;;;2049529090;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4049134796;P032023;-111.23;MT;2023/04/15;10:32:37;ID0485;CAR;-12250;H;0;;;1100000001;;;1100000001;849358361;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230406;;
2023/03/10;2023/03/10;;;2049216183;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4048791117;P122022;-1.507;MT;2023/03/21;16:06:15;ID0485;CAR;-165.969;H;0;;;1100000001;;;1100000001;848599770;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230311;;
2023/03/10;2023/03/10;;;2049216183;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4048791117;P012023;-105.146;MT;2023/03/21;16:06:15;ID0485;CAR;-11579.956;H;0;;;1100000001;;;1100000001;848599770;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230311;;
2023/03/10;2023/03/10;;;2049216183;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4048791117;P022023;-4.577;MT;2023/03/21;16:06:15;ID0485;CAR;-504.075;H;0;;;1100000001;;;1100000001;848599770;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230311;;
2023/03/03;2023/03/08;;;2049168176;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4048789863;P022023;-47.67;MT;2023/03/21;09:56:00;ID0485;CAR;-5250;H;0;;;1100000001;;;1100000001;849033486;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230302;;
2023/02/21;2023/02/22;;;2048988522;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4048426554;P022023;-99.916;MT;2023/02/28;09:16:06;ID0485;CAR;-11003.965;H;0;;;1100000001;;;1100000001;848553532;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230221;;
2023/02/21;2023/02/22;;;2048988522;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4048426554;P012023;-27.204;MT;2023/02/28;09:16:06;ID0485;CAR;-2996;H;0;;;1100000001;;;1100000001;848553532;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230221;;
2023/01/20;2023/01/21;;;2048610628;124000590;RC 454GR (1 x 20) Type C NEX;2201;2014;601;4047947241;P122022;-127.12;MT;2023/01/27;10:39:43;ID0485;CAR;-14000;H;0;;;1100000001;;;1100000001;848553593;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230113;;
